Timestamp,Product ID,Port
2025-05-15 10:05:36,3chrb02,COM4
2025-05-15 10:09:30,3chrb02,COM4
2025-05-15 10:18:28,3chrb01,COM4
2025-05-15 10:53:53,3chrb02,COM4
